7.724609375000000000e-01	7.573242187500000000e-01	4.462890625000000000e-01	9.975585937500000000e-01	3.383789062500000000e-01	2.712402343750000000e-01	1.727294921875000000e-01	2.421875000000000000e-01	7.470703125000000000e-01	7.135009765625000000e-02	6.425781250000000000e-01	3.076171875000000000e-01	8.076171875000000000e-01	2.082519531250000000e-01	9.589843750000000000e-01	5.112304687500000000e-01	1.000976562500000000e+00	3.374023437500000000e-01	1.472167968750000000e-01	5.078125000000000000e-01
8.344726562500000000e-01	1.000976562500000000e+00	8.022460937500000000e-01	4.106445312500000000e-01	8.051757812500000000e-01	9.208984375000000000e-01	9.350585937500000000e-01	9.785156250000000000e-01	3.132324218750000000e-01	3.654785156250000000e-01	9.887695312500000000e-01	7.636718750000000000e-01	4.931640625000000000e-01	1.000000000000000000e+00	1.000976562500000000e+00	6.621093750000000000e-01	7.436523437500000000e-01	1.000976562500000000e+00	5.732421875000000000e-01	6.547851562500000000e-01
9.711914062500000000e-01	9.829101562500000000e-01	4.763183593750000000e-01	8.369140625000000000e-01	9.174804687500000000e-01	8.623046875000000000e-01	6.713867187500000000e-01	3.730468750000000000e-01	4.714355468750000000e-01	1.000000000000000000e+00	8.862304687500000000e-01	1.000000000000000000e+00	6.186523437500000000e-01	7.358398437500000000e-01	7.778320312500000000e-01	4.360351562500000000e-01	4.970703125000000000e-01	7.875976562500000000e-01	1.556396484375000000e-01	-2.861022949218750000e-06
6.567382812500000000e-01	1.000000000000000000e+00	4.680175781250000000e-01	1.000000000000000000e+00	8.676757812500000000e-01	5.151367187500000000e-01	5.400390625000000000e-01	4.118652343750000000e-01	4.228515625000000000e-01	1.000976562500000000e+00	4.887695312500000000e-01	5.957031250000000000e-01	9.790039062500000000e-01	3.410644531250000000e-01	7.993164062500000000e-01	6.953125000000000000e-01	3.127441406250000000e-01	8.779296875000000000e-01	5.937500000000000000e-01	9.907226562500000000e-01
4.995117187500000000e-01	1.000976562500000000e+00	3.986816406250000000e-01	8.256835937500000000e-01	1.000976562500000000e+00	9.150390625000000000e-01	9.501953125000000000e-01	3.869628906250000000e-01	4.497070312500000000e-01	1.002929687500000000e+00	8.540039062500000000e-01	9.409179687500000000e-01	9.580078125000000000e-01	8.725585937500000000e-01	6.289062500000000000e-01	7.050781250000000000e-01	9.916992187500000000e-01	3.818359375000000000e-01	3.703613281250000000e-01	1.001953125000000000e+00
7.280273437500000000e-01	6.313476562500000000e-01	1.000976562500000000e+00	7.412109375000000000e-01	9.145507812500000000e-01	1.000976562500000000e+00	1.000976562500000000e+00	6.157226562500000000e-01	4.787597656250000000e-01	3.591308593750000000e-01	1.000976562500000000e+00	5.488281250000000000e-01	8.481445312500000000e-01	1.000976562500000000e+00	9.228515625000000000e-01	6.201171875000000000e-01	1.002929687500000000e+00	1.001953125000000000e+00	9.912109375000000000e-01	9.604492187500000000e-01
8.930664062500000000e-01	1.765136718750000000e-01	9.023437500000000000e-01	6.645507812500000000e-01	1.004882812500000000e+00	1.000976562500000000e+00	4.943847656250000000e-01	9.990234375000000000e-01	1.001953125000000000e+00	7.036132812500000000e-01	1.000000000000000000e+00	9.282226562500000000e-01	1.000976562500000000e+00	5.371093750000000000e-01	1.003906250000000000e+00	9.311523437500000000e-01	4.414062500000000000e-01	1.002929687500000000e+00	4.296875000000000000e-01	8.598632812500000000e-01
1.002929687500000000e+00	1.002929687500000000e+00	9.160156250000000000e-01	1.000000000000000000e+00	4.072265625000000000e-01	8.061523437500000000e-01	8.593750000000000000e-01	9.853515625000000000e-01	6.821289062500000000e-01	1.000000000000000000e+00	6.992187500000000000e-01	5.527343750000000000e-01	1.001953125000000000e+00	1.000976562500000000e+00	9.707031250000000000e-01	8.676757812500000000e-01	9.853515625000000000e-01	9.926757812500000000e-01	1.000976562500000000e+00	1.000976562500000000e+00
8.984375000000000000e-01	8.818359375000000000e-01	4.863281250000000000e-01	1.000000000000000000e+00	9.794921875000000000e-01	9.003906250000000000e-01	5.322265625000000000e-01	5.083007812500000000e-01	9.008789062500000000e-01	6.157226562500000000e-01	5.004882812500000000e-01	8.896484375000000000e-01	9.707031250000000000e-01	9.189453125000000000e-01	9.985351562500000000e-01	9.580078125000000000e-01	8.715820312500000000e-01	9.902343750000000000e-01	8.452148437500000000e-01	7.895507812500000000e-01
7.128906250000000000e-01	8.657226562500000000e-01	9.311523437500000000e-01	9.326171875000000000e-01	4.914550781250000000e-01	7.998046875000000000e-01	1.001953125000000000e+00	2.956542968750000000e-01	8.681640625000000000e-01	6.040039062500000000e-01	9.746093750000000000e-01	9.404296875000000000e-01	6.684570312500000000e-01	9.462890625000000000e-01	7.211914062500000000e-01	9.721679687500000000e-01	9.365234375000000000e-01	8.486328125000000000e-01	1.001953125000000000e+00	1.000000000000000000e+00
