9.643554687500000000e-01	9.458007812500000000e-01	6.811523437500000000e-01	9.497070312500000000e-01	8.608398437500000000e-01	8.920898437500000000e-01	1.000000000000000000e+00	9.062500000000000000e-01	9.907226562500000000e-01	5.205078125000000000e-01	7.836914062500000000e-01	9.760742187500000000e-01	9.472656250000000000e-01	9.145507812500000000e-01	8.872070312500000000e-01	7.788085937500000000e-01	1.000000000000000000e+00	1.000976562500000000e+00	8.979492187500000000e-01	8.852539062500000000e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.736328125000000000e-01	9.970703125000000000e-01	9.936523437500000000e-01	1.000000000000000000e+00	1.000976562500000000e+00	9.907226562500000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.760742187500000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.511718750000000000e-01	9.960937500000000000e-01
1.000976562500000000e+00	1.000000000000000000e+00	8.588867187500000000e-01	1.000000000000000000e+00	1.000976562500000000e+00	1.000000000000000000e+00	8.916015625000000000e-01	1.000000000000000000e+00	9.208984375000000000e-01	9.975585937500000000e-01	1.000976562500000000e+00	1.000000000000000000e+00	7.680664062500000000e-01	1.000000000000000000e+00	9.956054687500000000e-01	9.897460937500000000e-01	1.000000000000000000e+00	1.000976562500000000e+00	7.036132812500000000e-01	1.000976562500000000e+00
1.000976562500000000e+00	1.000000000000000000e+00	7.856445312500000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	6.210937500000000000e-01	7.006835937500000000e-01	4.548339843750000000e-01	6.015625000000000000e-01	1.000976562500000000e+00	7.709960937500000000e-01	1.000000000000000000e+00	9.985351562500000000e-01	5.336914062500000000e-01	1.000000000000000000e+00	8.886718750000000000e-01	7.900390625000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00
1.000000000000000000e+00	9.882812500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	8.364257812500000000e-01	8.969726562500000000e-01	1.000976562500000000e+00	8.149414062500000000e-01	9.907226562500000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.541015625000000000e-01	8.525390625000000000e-01	1.000000000000000000e+00	5.859375000000000000e-01	9.086914062500000000e-01	1.000976562500000000e+00
1.000000000000000000e+00	1.000976562500000000e+00	1.000976562500000000e+00	8.803710937500000000e-01	1.000000000000000000e+00	9.804687500000000000e-01	1.000000000000000000e+00	8.457031250000000000e-01	1.000000000000000000e+00	8.867187500000000000e-01	1.000976562500000000e+00	5.537109375000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000976562500000000e+00	9.902343750000000000e-01	9.995117187500000000e-01
1.000000000000000000e+00	4.489746093750000000e-01	1.000976562500000000e+00	9.965820312500000000e-01	9.965820312500000000e-01	1.000000000000000000e+00	9.980468750000000000e-01	1.000000000000000000e+00	9.990234375000000000e-01	1.000000000000000000e+00	9.975585937500000000e-01	1.000000000000000000e+00	9.965820312500000000e-01	8.881835937500000000e-01	1.000976562500000000e+00	9.960937500000000000e-01	9.165039062500000000e-01	9.873046875000000000e-01	6.269531250000000000e-01	9.853515625000000000e-01
1.000000000000000000e+00	1.000976562500000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000976562500000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.975585937500000000e-01	1.000000000000000000e+00	9.951171875000000000e-01	8.452148437500000000e-01	1.000976562500000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.970703125000000000e-01	9.907226562500000000e-01	9.926757812500000000e-01	9.873046875000000000e-01	1.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.086914062500000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.648437500000000000e-01	9.746093750000000000e-01	9.965820312500000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.985351562500000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000976562500000000e+00	1.000000000000000000e+00
9.960937500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.990234375000000000e-01	9.951171875000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	8.930664062500000000e-01	1.000000000000000000e+00	8.510742187500000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	8.833007812500000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.145507812500000000e-01	9.921875000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00
